_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_164682;7015;Winterhuder Weg / Herderstraße;;12.05.2016;POINT (10.019135 53.577098);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164683;7016;Moorburger Bogen / Stader Straße;;27.09.2022;POINT (9.938641 53.471058);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164684;7017;Stader Straße / Eißendorfer Pferdeweg;;27.09.2022;POINT (9.945627 53.470859);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164685;7018;Stader Straße / Milchgrund;;27.09.2022;POINT (9.949393 53.470820);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164686;7019;"Moorburger Straße / Buxtehuder Straße ";;27.09.2022;POINT (9.962817 53.469517);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164687;7020;An der Alster / Lohmühlenstraße;;29.09.2016;POINT (10.013422 53.561164);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164688;7021;An der Alster / An der Alster (Nebenfahrbahn);;29.09.2016;POINT (10.012911 53.560656);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164689;7022;Lesserstraße / Pillauer Straße;;13.09.2016;POINT (10.076062 53.592016);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164690;7023;"Saseler Markt / Waldweg ";;28.04.2016;POINT (10.113602 53.653238);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164691;7024;Waldweg NW Hültkoppelstieg;;28.04.2016;POINT (10.140605 53.653020);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164692;7025;Hohenzollernring / Bleickenallee;;07.07.2016;POINT (9.917816 53.551141);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164693;7026;"Reesestraße / Barmbeker Markt ";;21.09.2023;POINT (10.040622 53.579952);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164694;7027;"Domstraße / Willy-Brandt-Straße ";;11.05.2023;POINT (9.993877 53.547297);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164695;7028;Bremer Straße / Marmstorfer Weg;;07.06.2016;POINT (9.971978 53.451779);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164696;7029;Sierichstraße / Maria-Louisen-Straße;;27.09.2016;POINT (10.002743 53.587143);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164697;7030;Fischers Allee / Bernadottestraße;;14.06.2022;POINT (9.922160 53.548204);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164698;7031;Jungiusstraße / Gorch-Fock-Wall;;11.06.2024;POINT (9.983749 53.557682);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164699;7032;Sievekingplatz / Gorch-Fock-Wall;;23.05.2023;POINT (9.979186 53.555544);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164700;7033;"Johannes-Brahms-Platz / Dragonerstall ";;23.06.2016;POINT (9.980220 53.555230);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164701;7034;Schmiedestraße / Domstraße;;11.05.2023;POINT (9.996478 53.549423);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164702;7035;Brandstwiete / Willy-Brandt-Straße;;08.09.2021;POINT (9.996870 53.547496);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164703;7036;"Brandstwiete / Dovenfleet ";;04.06.2024;POINT (9.997055 53.546389);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164704;7037;"Nordschleswiger Straße / Walddörferstraße ";;14.06.2016;POINT (10.069671 53.579480);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164705;7038;"Sander Damm / Ulmenliet ";;05.07.2016;POINT (10.204239 53.491752);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164706;7039;Lohbrügger Landstraße / Lohbrügger Markt;;05.07.2016;POINT (10.206368 53.494544);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164707;7040;"Lohbrügger Markt / Ludwig-Rosenberg-Ring ";;05.07.2016;POINT (10.207315 53.494948);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164708;7041;"Binnenfeldredder / Habermannstraße ";;05.07.2016;POINT (10.210736 53.503938);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164709;7042;Schanzenstraße / Lagerstraße;;21.06.2022;POINT (9.965888 53.562250);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164710;7043;Krausestraße / Lämmersieth;;15.09.2016;POINT (10.053367 53.584703);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164711;7046;Hochrad NW Holztwiete;;07.07.2016;POINT (9.872927 53.554874);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164712;7047;"Rahlstedter Straße / Schweriner Straße ";;05.07.2023;POINT (10.161676 53.604888);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164713;7048;"Heidenkampsweg / Billhorner Brückenstraße ";;17.01.2023;POINT (10.033456 53.541298);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164714;7049;"Billhorner Brückenstraße / Amsinckstraße  ";;25.02.2016;POINT (10.032674 53.540190);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164715;7050;"Alsterdorfer Straße / Braamkamp ";;11.10.2016;POINT (9.997051 53.602049);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164716;7051;"Braamkamp / Krochmannstraße ";;11.10.2016;POINT (10.002254 53.600954);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164717;7052;Hammer Steindamm / Moorende;;13.10.2016;POINT (10.054428 53.559345);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164718;7053;Hammer Steindamm / Sievekingsallee;;13.10.2016;POINT (10.055282 53.560883);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164719;7054;Hammer Landstraße / Wichernsweg;;05.10.2016;POINT (10.065056 53.553893);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164720;7055;Hammer Landstraße / Schurzallee-Nord;;05.10.2016;POINT (10.067444 53.553440);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164721;7056;Horner Landstraße / Bauerberg;;05.10.2016;POINT (10.078458 53.550249);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164722;7057;Horner Landstraße / Pagenfelder Straße;;05.10.2016;POINT (10.081703 53.549024);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164723;7058;Horner Landstraße / Horner Brückenweg;;05.10.2016;POINT (10.087674 53.545869);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164724;7059;Billstedter Hauptstraße / Schiffbeker Weg;;07.11.2023;POINT (10.100782 53.540338);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164725;7060;"Hammer Steindamm N Bei der Hammer Kirche ";;13.10.2016;POINT (10.053511 53.557672);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164726;7061;Horner Landstraße SO Horner Brückenweg;;06.10.2016;POINT (10.088257 53.545639);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164727;7062;Alfred-Mahlau-Weg / Steilshooper Allee;;04.04.2017;POINT (10.054249 53.608588);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164728;7063;Gustav-Seitz-Weg / Steilshooper Allee;;04.04.2017;POINT (10.062053 53.608771);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164729;7064;Hellmesbergerweg / Meiendorfer Straße;;02.02.2017;POINT (10.182508 53.631031);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164730;7065;Meiendorfer Straße (Zufahrt zu Meiendorfer Rund) / Meiendorfer Straße;;16.05.2024;POINT (10.188338 53.635090);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164731;7066;Nettelnburger Landweg / Rahel-Varnhagen-Weg;;21.09.2016;POINT (10.182628 53.485936);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164732;7067;"Oberer Landweg / Nettelnburger Landweg ";;21.09.2016;POINT (10.184772 53.486633);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164733;7068;"Oberer Landweg / Ladenbeker Furtweg ";;21.09.2016;POINT (10.186244 53.489163);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164734;7069;"Graßmannweg / Manshardtstraße ";;29.10.2020;POINT (10.105884 53.558907);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164735;7070;Hermannstal / Legienstraße;;28.09.2016;POINT (10.100614 53.549571);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164736;7071;Dannerallee / Manshardtstraße;;29.10.2020;POINT (10.108620 53.559052);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164737;7072;Manshardtstraße / Schiffbeker Weg;;28.09.2016;POINT (10.115793 53.557368);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164738;7073;Hermannstal / Manshardtstraße;;29.10.2020;POINT (10.089907 53.554065);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164739;7074;Bovestraße / Jüthornstraße;;02.09.2020;POINT (10.086091 53.568913);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164740;7075;Holstenhofweg / Rodigallee;;02.09.2020;POINT (10.105521 53.570470);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164741;7076;Bundesstraße / An der Verbindungsbahn;;22.09.2021;POINT (9.982087 53.564149);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164742;7077;Flurstraße / Osdorfer Landstraße;;24.01.2017;POINT (9.865132 53.571605);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164743;7078;Flottbeker Drift / Osdorfer Landstraße;;24.01.2017;POINT (9.875505 53.570766);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164744;7079;"Alter Postweg / Heimfelder Straße ";;08.12.2016;POINT (9.962843 53.465328);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164745;7080;Heimfelder Straße O Kiefernberg;;11.12.2016;POINT (9.953825 53.463539);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164746;7081;Jüthornstraße SW Rennbahnstraße;;26.01.2017;POINT (10.075158 53.566531);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164747;7082;Jüthornstraße NO Zitzewitzstraße;;08.02.2017;POINT (10.072665 53.565286);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164748;7083;Randersweide / Nettelnburger Straße;;14.02.2017;POINT (10.195966 53.476283);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164749;7084;Freihafenelbbrücke / Zweibrückenstraße;;17.01.2019;POINT (10.022697 53.535700);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164750;7085;Ruscheweyhstraße / Poppenbütteler Weg;;13.06.2017;POINT (10.060951 53.649222);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164751;7086;Braamkamp / Hainbuchenweg;;25.01.2017;POINT (10.000165 53.601448);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164752;7087;"Braamkamp (Sackgasse) / Braamkamp ";;25.01.2017;POINT (10.000828 53.601361);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164753;7088;"Max-Brauer-Allee / Königstraße ";;13.08.2020;POINT (9.936187 53.547780);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164754;7089;Stolper Straße / Berner Straße;;02.02.2017;POINT (10.155110 53.614632);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164755;7090;Berner Straße / Alter Zollweg;;02.02.2017;POINT (10.153856 53.614663);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164756;7091;Billhorner Brückenstraße / Billhorner Röhrendamm Knoten Ost;;25.02.2016;POINT (10.033153 53.537552);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164757;7092;Barmbeker Straße / Wiesendamm;;20.06.2017;POINT (10.013386 53.589992);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164758;7093;Barmbeker Straße / Semperstraße;;20.06.2017;POINT (10.017579 53.586532);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164759;7094;Hofweg / Grillparzerstraße;;20.06.2017;POINT (10.014203 53.578057);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164760;7095;Schröderstiftstraße / Rentzelstraße;;22.06.2017;POINT (9.977273 53.564261);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164761;7096;Rentzelstraße / Tiergartenstraße;;22.06.2017;POINT (9.976854 53.563761);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164762;7097;"Museumstraße / Ottenser Marktplatz ";;07.02.2019;POINT (9.934812 53.547719);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164763;7098;Jägerstraße SO Osterbaum;;02.03.2017;POINT (9.999548 53.441358);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164764;7099;"Fabriciusstraße / Leeschenblick ";;11.07.2017;POINT (10.071558 53.614646);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164765;7100;Weidenstieg SO Eppendorfer Weg;;12.04.2017;POINT (9.959566 53.571766);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164766;7101;Weidenstieg NW Fruchtallee;;12.04.2017;POINT (9.962321 53.570045);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164767;7102;Spaldingstraße / Amsinckstraße;;01.09.2021;POINT (10.012127 53.548042);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164768;7103;Sillemstraße O Langenfelder Damm;;12.04.2017;POINT (9.940890 53.579456);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164769;7104;"Bergkoppelweg / Hummelsbütteler Landstraße ";;20.04.2017;POINT (10.026835 53.631191);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164770;7105;Alsterweg / Alte Landstraße;;20.04.2017;POINT (10.054308 53.640094);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164771;7106;Goldröschenweg / Alte Landstraße;;20.04.2017;POINT (10.073148 53.645769);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164772;7107;Henriette-Herz-Ring W Nettelnburger Landweg;;19.04.2017;POINT (10.181070 53.483560);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164773;7108;Fanny-Lewald-Ring (Nord) W Nettelnburger Landweg;;19.04.2017;POINT (10.179372 53.479406);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164774;7109;Fanny-Lewald-Ring (Süd) NW Nettelnburger Landweg;;19.04.2017;POINT (10.177550 53.476736);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164775;7110;Röpraredder / Binnenfeldredder;;19.04.2017;POINT (10.211783 53.504143);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164776;7111;"Alte Sülldorfer Landstraße O Klövensteenweg ";;26.04.2017;POINT (9.763553 53.581304);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164777;7112;Sandmoorweg / Rheingoldweg;;26.04.2017;POINT (9.753644 53.583865);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164778;7113;Tempoweg SO Striepenweg;;27.04.2017;POINT (9.881112 53.473617);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164779;7114;Hindenburgstraße / Alsterdorfer Straße (Nebenfahrbahn);;09.05.2017;POINT (10.011313 53.609471);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164780;7115;Alsterdorfer Straße / Alsterdorfer Straße (Nebenfahrbahn);;09.05.2017;POINT (10.010890 53.608827);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164781;7116;Hindenburgstraße / Sydneystraße;;09.05.2017;POINT (10.012823 53.604973);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164782;7117;Überseering / Mexikoring (Süd);;04.05.2017;POINT (10.024987 53.601768);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164783;7118;Buxtehuder Straße / Schloßmühlendamm;;27.09.2022;POINT (9.982100 53.463616);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164784;7119;Spannskamp O Basselweg;;30.05.2017;POINT (9.933768 53.588726);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164785;7120;"Julius-Vosseler-Straße / Emil-Andresen-Straße ";;30.05.2017;POINT (9.946876 53.590492);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164786;7121;Bachstraße SO Weidestraße;;20.06.2017;POINT (10.020196 53.581053);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164787;7122;Bärenallee O Hammer Straße;;13.09.2017;POINT (10.062419 53.569153);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164788;7123;Nordschleswiger Straße / Eulenkamp;;11.07.2017;POINT (10.068573 53.580847);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164789;7124;"Tilsiter Straße / Eulenkamp ";;11.07.2017;POINT (10.075095 53.589049);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164790;7125;Allensteiner Straße / Tilsiter Straße;;11.07.2017;POINT (10.076098 53.589265);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164791;7126;Weusthoffstraße / Denickestraße;;28.09.2017;POINT (9.956637 53.459328);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164792;7127;Denickestraße W Kasernenstraße;;11.05.2017;POINT (9.970203 53.460450);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164793;7128;Kieler Straße / Reichsbahnstraße;;29.08.2023;POINT (9.911680 53.602739);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164794;7129;Saarlandstraße / Hellbrookstraße;;19.09.2023;POINT (10.032957 53.590832);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164795;7130;Saarlandstraße / Osterbekstraße;;19.09.2023;POINT (10.033694 53.584497);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164796;7131;Schleidenstraße / Brucknerstraße;;19.09.2023;POINT (10.033699 53.583463);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164797;7132;Biedermannplatz / Weidestraße;;21.09.2023;POINT (10.032206 53.579854);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164798;7133;Rahlstedter Weg / Am Knill;;16.05.2017;POINT (10.126765 53.603819);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164799;7134;Rahlstedter Weg / Alter Zollweg;;16.05.2017;POINT (10.128341 53.601162);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164800;7135;Rahlstedter Weg / Scharbeutzer Straße;;16.05.2017;POINT (10.130055 53.599680);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164801;7136;Rahlstedter Weg / Bullskamp;;16.05.2017;POINT (10.130470 53.599371);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164802;7137;"Duvenstedter Damm O Lohe ";;01.06.2017;POINT (10.106580 53.708666);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164803;7138;Duvenstedter Damm / Trilluper Weg;;01.06.2017;POINT (10.109776 53.707486);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164804;7139;Duvenstedter Damm / Duvenstedter Triftweg;;01.06.2017;POINT (10.116645 53.706550);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164805;7140;Schleusenredder / Specksaalredder;;01.06.2017;POINT (10.116789 53.706270);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164806;7141;Schleusenredder / Alsterblick;;01.06.2017;POINT (10.120065 53.704666);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164807;7142;Alsterblick NW Bredenbekstraße;;01.06.2017;POINT (10.126183 53.698362);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164808;7143;Bramfelder Weg / Am Luisenhof;;08.06.2017;POINT (10.114559 53.607484);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164809;7144;Am Luisenhof / Vom-Berge-Weg;;08.06.2017;POINT (10.115552 53.607331);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164810;7145;August-Krogmann-Straße / Ausfahrt Parkstreifen;;08.06.2017;POINT (10.118172 53.606956);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164811;7146;August-Krogmann-Straße / Einfahrt Parkstreifen;;08.06.2017;POINT (10.119342 53.606586);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164812;7147;Grusonstraße / Bredowbrücke;;15.06.2017;POINT (10.077228 53.529747);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164813;7148;Hörgensweg S Brummerskamp;;12.07.2017;POINT (9.899148 53.622483);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164814;7149;Tangstedter Landstraße N Gehlengraben;;13.06.2017;POINT (10.017846 53.649821);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164815;7150;Glashütter Landstraße / Poppenbütteler Weg;;13.06.2017;POINT (10.041444 53.647784);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164816;7151;"Hohenzollernring / Bernadottestraße ";;27.06.2017;POINT (9.917547 53.548473);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164817;7152;Swatten Weg / Luruper Hauptstraße;;21.09.2017;POINT (9.857906 53.598076);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164818;7153;Luruper Hauptstraße / Luruper Hauptstraße (Zufahrt Jan-Külper-Weg);;21.09.2017;POINT (9.870232 53.593456);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164819;7154;"Alter Landweg / Dweerlandweg ";;15.06.2017;POINT (10.097353 53.516863);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164820;7155;Volksdorfer Grenzweg / Volksdorfer Damm;;04.07.2017;POINT (10.145152 53.668950);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164821;7156;Hennebergstraße / Stadtbahnstraße;;05.09.2017;POINT (10.093600 53.648613);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164822;7157;Große Bahnstraße / Holstenkamp;;14.09.2023;POINT (9.936139 53.572967);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164823;7158;Beim Farenland / Saselheider Straße;;04.07.2017;POINT (10.135971 53.635436);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164824;7159;Beim Farenland / De Beern;;04.07.2017;POINT (10.136230 53.634949);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164825;7160;An der Alster SW Gurlittstraße;;13.07.2017;POINT (10.007947 53.558865);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164826;7161;Hammer Straße S Rantzaustraße;;29.06.2017;POINT (10.063413 53.567265);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164827;7162;Claudiusstraße S Rantzaustraße;;29.06.2017;POINT (10.068601 53.568190);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164828;7163;Blücherstraße / Königstraße;;13.08.2020;POINT (9.948681 53.548976);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164829;7164;Rödingsmarkt / Kajen;;27.04.2017;POINT (9.984627 53.545414);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164830;7165;Rödingsmarkt / Willy-Brandt-Straße;;19.08.2021;POINT (9.986537 53.547753);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164831;7166;Steendiek SO Ostfrieslandstraße;;05.07.2017;POINT (9.879160 53.532932);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164832;7167;Köhlfleet-Hauptdeich NO Steendiek Kreisverkehr;;05.07.2017;POINT (9.879319 53.533326);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164833;7168;Benittstraße N Steendiek Kreisverkehr;;05.07.2017;POINT (9.878646 53.533646);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164834;7169;Ostfrieslandstraße S Rüstringer Weg;;09.07.2017;POINT (9.878860 53.528646);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164835;7170;Alter Berner Weg / Volksdorfer Weg;;05.09.2017;POINT (10.120919 53.643884);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164836;7171;Berner Allee / Kathenkoppel;;05.09.2017;POINT (10.122509 53.626844);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164837;7172;Lienaustraße / Berner Allee;;05.09.2017;POINT (10.123439 53.627141);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164838;7173;Holsteiner Chaussee / Spanische Furt;;07.09.2017;POINT (9.909047 53.622966);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164839;7174;Fabriciusstraße / Bramfelder Chaussee;;14.09.2017;POINT (10.059569 53.594087);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164840;7175;Bramfelder Straße (Nebenfahrbahn) / Zufahrt Gewerbehof Nr. 102;;14.09.2017;POINT (10.053370 53.589072);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164841;7176;Bramfelder Straße S Tieloh;;14.09.2017;POINT (10.053861 53.589984);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164842;7177;Am Langberg SO Am Heesen;;12.09.2017;POINT (10.166716 53.514084);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164843;7178;Vielohweg / Quedlinburger Weg;;19.09.2017;POINT (9.944982 53.638292);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164844;7179;Nordalbingerweg / Paul-Sorge-Straße;;19.09.2017;POINT (9.950322 53.640344);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164845;7180;"Märkerweg / Emmy-Beckmann-Weg ";;19.09.2017;POINT (9.955900 53.640875);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164846;7181;Meßberg / Willy-Brandt-Straße;;14.09.2021;POINT (10.000808 53.547419);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164847;7182;"Rotenbrückenweg S Steinbeker Hauptstraße ";;12.09.2017;POINT (10.119151 53.531906);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164848;7183;"Von-Sauer-Straße / Friedensallee ";;25.06.2019;POINT (9.901429 53.564874);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164849;7184;Reventlowstraße / Walderseestraße;;19.02.2019;POINT (9.890014 53.556969);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164850;7185;Hohenzollernring / Behringstraße;;30.05.2024;POINT (9.918060 53.554033);EPSG:4326
