_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_165001;7337;Waterloostraße W Eimsbütteler Chaussee;;15.08.2019;POINT (563344.000000 5935783.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165002;7338;Rothenbaumchaussee / Hallerstraße;;31.08.2021;POINT (565467.000000 5936434.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165003;7339;"Rothenbaumchaussee / Binderstraße ";;04.04.2019;POINT (565457.000000 5935907.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165004;7340;Rothenbaumchaussee / Johnsallee;;04.04.2019;POINT (565484.000000 5935728.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165005;7341;Rothenbaumchaussee / Moorweidenstraße;;14.09.2023;POINT (565533.000000 5935448.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165006;7342;Fabriciusstraße / Steilshooper Allee;;09.04.2019;POINT (570629.000000 5940508.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165007;7343;Karolinenstraße / Flora-Neumann-Straße;;09.05.2019;POINT (564613.000000 5935057.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165008;7344;Hummelsbütteler Landstraße SW Heinrich-Traun-Straße;;28.03.2019;POINT (568243.000000 5943432.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165009;7345;Högerdamm SO Amsinckstraße;;07.05.2019;POINT (566916.000000 5933649.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165010;7346;Berner Brücke / Kriegkamp;;26.02.2019;POINT (575531.000000 5942797.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165011;7347;Berner Straße / Bargkoppelweg;;26.02.2019;POINT (576028.000000 5941883.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165012;7348;Elbchaussee / Schenefelder Landstraße;;21.02.2019;POINT (554553.000000 5934938.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165013;7349;Sieberlingstraße / Elbchaussee;;21.02.2019;POINT (555955.000000 5933842.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165014;7350;Holztwiete / Elbchaussee;;19.02.2019;POINT (557899.000000 5933508.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165015;7351;Schlagbaumtwiete / Elbchaussee;;19.02.2019;POINT (559163.000000 5933464.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165016;7352;Corinthstraße / Elbchaussee;;19.02.2019;POINT (559398.000000 5933422.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165017;7353;Liebermannstraße / Elbchaussee;;19.02.2019;POINT (559681.000000 5933377.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165018;7354;"Fischers Allee / Elbchaussee ";;13.02.2019;POINT (561091.000000 5933435.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165019;7355;Große Brunnenstraße / Elbchaussee;;13.02.2019;POINT (561337.000000 5933470.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165020;7356;Steilshooper Allee / Haldesdorfer Straße;;09.04.2019;POINT (572072.000000 5940380.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165021;7357;Tegelweg / Am Luisenhof;;09.04.2019;POINT (573227.000000 5940244.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165022;7358;Waltershofer Straße / Cuxhavener Straße;;27.09.2022;POINT (559814.000000 5925049.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165023;7359;Waltershofer Straße / Neuwiedenthaler Straße;;19.11.2020;POINT (559657.000000 5925717.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165024;7360;Wandsbeker Bahnhofstraße (Nord) / Bahngärten;;19.04.2018;POINT (571319.000000 5936271.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165025;7361;Wandsbeker Bahnhofstraße (Süd) / Bahngärten;;19.04.2018;POINT (571358.000000 5936261.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165026;7362;Eiffestraße / Wichernsweg;;17.01.2019;POINT (570365.000000 5934045.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165027;7363;Weg Beim Jäger / Spreenende;;27.11.2018;POINT (564968.000000 5940985.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165028;7364;Klotzenmoor / Beerboomstücken;;27.11.2018;POINT (564881.000000 5940740.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165029;7365;Klotzenmoor / Köppenstraße (Nord);;27.11.2018;POINT (565033.000000 5940553.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165030;7366;Klotzenmoor / Köppenstraße (Süd);;27.11.2018;POINT (565056.000000 5940525.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165031;7367;Klotzenmoor / Woltersstraße;;27.11.2018;POINT (565148.000000 5940288.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165032;7368;Borsteler Chaussee / Klotzenmoor;;27.11.2018;POINT (565232.000000 5939926.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165033;7369;Borsteler Chaussee / Brödermannsweg;;27.11.2018;POINT (564742.000000 5940275.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165034;7370;Borsteler Chaussee / Warnckesweg;;27.11.2018;POINT (564477.000000 5940611.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165035;7371;Borsteler Chaussee / Haldenstieg;;27.11.2018;POINT (564398.000000 5941029.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165036;7372;Ludwig-Dörmer-Weg / Spreenende;;27.11.2018;POINT (564828.000000 5940963.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165037;7373;Nedderfeld / Offakamp;;20.11.2018;POINT (564306.000000 5939657.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165038;7374;Bebelallee / Deelböge;;20.11.2018;POINT (565812.000000 5939711.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165039;7375;Lokstedter Damm / Brödermannsweg;;20.11.2018;POINT (564087.000000 5940192.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165040;7376;Lokstedter Damm SW Brückenwiesenstraße;;20.11.2018;POINT (563988.000000 5940076.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165041;7377;Niendorfer Weg O Bekstück;;20.11.2018;POINT (563856.000000 5940554.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165042;7378;Papenreye O Willhoop;;20.11.2018;POINT (563981.000000 5940900.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165043;7379;Eulenkrugstraße / Buchenkamp;;12.12.2018;POINT (578329.000000 5944676.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165044;7380;Buchenkamp / Buchenring;;12.12.2018;POINT (578413.000000 5945468.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165045;7381;Nienstedtener Straße / Langenhegen;;02.04.2019;POINT (555982.000000 5934584.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165046;7382;Alte Schmiede / Bergstedter Chaussee;;25.04.2019;POINT (574342.000000 5947274.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165047;7383;Luruper Hauptstraße / Eckhoffplatz;;20.06.2019;POINT (557727.000000 5938463.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165048;7384;Simon-Von-Utrecht-Straße W Hein-Hoyer-Straße;;21.05.2019;POINT (563737.000000 5934024.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165049;7385;Hindenburgstraße / Suhrenkamp;;13.11.2018;POINT (566622.000000 5941367.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165050;7386;Hindenburgstraße / Brabandstraße;;13.11.2018;POINT (566766.000000 5940918.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165051;7387;Wilhelm-Metzger-Straße / Rathenaustraße;;08.11.2018;POINT (565968.000000 5940089.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165052;7388;Wilhelm-Metzger-Straße / Bebelallee;;08.11.2018;POINT (566020.000000 5940059.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165053;7389;Alsterdorfer Damm / Bebelallee;;08.11.2018;POINT (566406.000000 5940491.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165054;7390;Sengelmannstraße / Suhrenkamp;;13.11.2018;POINT (567076.000000 5941639.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165055;7391;Obenhauptstraße / Hindenburgstraße;;13.11.2018;POINT (566393.000000 5941598.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165056;7392;Hummelsbütteler Landstraße / Ratsmühlendamm;;10.05.2022;POINT (567708.000000 5942453.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165057;7393;Brombeerweg / Ratsmühlendamm;;04.12.2018;POINT (567900.000000 5942442.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165058;7394;Hummelsbütteler Landstraße / Erdkampsweg;;04.12.2018;POINT (567776.000000 5942554.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165059;7395;Ottenser Hauptstraße O Mottenburger Straße;;04.06.2019;POINT (561499.000000 5934063.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165060;7396;Davidstraße / St. Pauli Hafenstraße;;21.05.2019;POINT (563987.000000 5933485.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165061;7397;Lohe / Duvenstedter Damm;;23.05.2019;POINT (572962.000000 5951645.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165062;7398;"Lemsahler Landstraße / Eichelhäherkamp ";;23.05.2019;POINT (572331.000000 5948777.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165063;7399;Messeplatz / St. Petersburger Straße;;11.08.2020;POINT (564648.000000 5935282.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165064;7400;St. Petersburger Straße / Bei den Kirchhöfen;;21.03.2019;POINT (565053.000000 5934987.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165065;7401;Wagnerstraße / Eilenau;;06.06.2019;POINT (568900.000000 5936210.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165066;7402;Wagnerstraße / Eilbeker Weg;;06.06.2019;POINT (569091.000000 5936014.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165067;7403;Ritterstraße / Wandsbeker Chaussee;;06.06.2019;POINT (569198.000000 5935890.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165068;7404;Mönckebergstraße W Lange Mühren;;17.08.2019;POINT (566500.000000 5934094.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165069;7405;Haanbalken / Ernst-Bergeest-Weg;;20.08.2019;POINT (563900.000000 5921584.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165070;7406;Marmstorfer Weg / Ernst-Bergeest-Weg;;20.08.2019;POINT (564260.000000 5921544.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165071;7407;"Veringstraße N Fährstraße ";;24.09.2019;POINT (565473.000000 5930143.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165072;7408;Veringstraße / Neuhöfer Straße;;06.04.2022;POINT (565432.000000 5929511.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165073;7409;Schillerstraße / Ehrenbergstraße;;24.10.2019;POINT (562153.000000 5933878.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165074;7410;Fährstraße O Veringstraße;;24.09.2019;POINT (565509.000000 5930089.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165075;7411;Fährstraße W Veringstraße;;24.09.2019;POINT (565431.000000 5930106.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165076;7412;Eulenkamp / Straßburger Straße;;03.07.2018;POINT (570940.000000 5937678.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165077;7413;Rothenbaumchaussee / Turmweg;;10.09.2019;POINT (565468.000000 5936251.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165078;7414;Kollaustraße / Sootbörn;;01.01.2023;POINT (562880.000000 5941349.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165079;7415;Gertigstraße NO Forsmannstraße;;19.09.2019;POINT (567254.000000 5937528.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165080;7416;Ottensener Straße / Lederstraße;;21.11.2019;POINT (560077.000000 5938294.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165081;7417;Schnackenburgallee / Ottensener Straße;;21.11.2019;POINT (560126.000000 5937707.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165082;7418;Schnackenburgallee / Zufahrt MVA Stellingen;;21.11.2019;POINT (560319.000000 5937593.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165083;7419;Eppendorfer Weg NO Hoheluftchaussee;;05.12.2019;POINT (564376.000000 5937469.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165084;7420;Poppenbüttler Landstraße / Stadtbahnstraße;;12.12.2019;POINT (571969.000000 5944773.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165085;7421;Werner-Otto-Straße / Haldesdorfer Straße;;24.10.2019;POINT (570918.000000 5939268.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165086;7422;Bramfelder Chaussee / Zufahrt Baumarkt+Stromnetz HH;;24.10.2019;POINT (570784.000000 5939903.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165087;7423;Bramfelder Chaussee / Haldesdorfer Straße;;24.10.2019;POINT (570506.000000 5939322.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165088;7424;Überseering / Mexikoring (Nord);;21.01.2020;POINT (567817.000000 5939977.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165089;7425;Tegelweg SO Vom-Berge-Weg;;21.01.2020;POINT (573352.000000 5940053.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165090;7426;Reichsbahnstraße S Möhlenort;;23.01.2020;POINT (559947.000000 5939377.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165091;7427;Am Neugrabener Bahnhof / Cuxhavener Straße;;29.09.2022;POINT (556421.000000 5925179.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165092;7428;Behringstraße / Paul-Ehrlich-Straße;;13.08.2019;POINT (559703.000000 5934570.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165093;7429;Kieler Straße / Ophagen;;16.06.2020;POINT (562534.000000 5936048.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165094;7430;Neuenfelder Straße / An der Mühlenwettern;;01.01.2023;POINT (567353.000000 5927460.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165095;7431;Alsterufer / Alsterterrasse;;01.01.2023;POINT (565966.000000 5934980.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165096;7432;Bogenstraße / Kaiser-Friedrich-Ufer (Radweg);;01.01.2023;POINT (564257.000000 5936775.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165097;7433;Hoheluftchaussee / Eppendorfer Weg;;01.01.2023;POINT (564346.000000 5937451.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165098;7434;Elsastraße / Hamburger Straße;;01.01.2023;POINT (568609.000000 5936808.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165099;7435;Heegbarg / Saseler Damm;;01.01.2023;POINT (572274.000000 5945831.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165100;7436;St. Pauli-Elbtunnel / Am Elbtunnel;;01.01.2023;POINT (564047.000000 5932931.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165101;7437;Anckelmannstraße / Eiffestraße;;30.11.2021;POINT (568156.000000 5934203.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165102;7438;Bundesstraße / Beim Schlump;;04.07.2023;POINT (564507.000000 5936035.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165103;7439;Hochallee / Hallerstraße;;31.08.2021;POINT (565300.000000 5936424.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165104;7440;Gärtnerstraße NO Quickbornstraße;;11.08.2020;POINT (563813.000000 5937187.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165105;7441;Max-Brauer-Allee SW Bei der Johanniskirche (Nordost);;18.05.2021;POINT (563128.000000 5935021.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165106;7442;Habichtstraße NW Hellbrookstraße;;18.08.2020;POINT (569768.000000 5938675.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165107;7443;Eifflerstraße / Stresemannstraße;;22.10.2020;POINT (563351.000000 5935109.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165108;7444;Max-Brauer-Allee NO Gerichtstraße;;22.10.2020;POINT (562479.000000 5934513.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165109;7445;Kieler Straße S Augustenburger Straße;;22.10.2020;POINT (562567.000000 5935496.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165110;7446;Dammtorstraße / Valentinskamp;;23.05.2023;POINT (565436.000000 5934537.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165111;7447;Kaiser-Wilhelm-Straße / Große Bleichen;;26.08.2021;POINT (565303.000000 5934119.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165112;7448;Vogteistraße / Reller;;30.09.2020;POINT (567236.000000 5920938.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165113;7449;Admiralitätsstraße / Ludwig-Erhard-Straße;;22.09.2020;POINT (565226.000000 5933703.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165114;7450;Weg Beim Jäger SW Am Jägerholz;;24.09.2020;POINT (565208.000000 5941189.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165115;7451;Deichtorplatz (Zufahrt von Johanniswall/Burchardstraße);;14.09.2021;POINT (566597.000000 5933702.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165116;7452;Deichtorplatz (Zufahrt von Klosterwall);;14.09.2021;POINT (566620.000000 5933739.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165117;7453;Deichtorplatz (Zufahrt von Wallringtunnel);;14.09.2021;POINT (566653.000000 5933728.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165118;7454;Deichtorplatz (Zufahrt von Amsinckstraße);;14.09.2021;POINT (566669.000000 5933721.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165119;7455;Deichtorplatz (Zufahrt von Oberbaumbrücke);;14.09.2021;POINT (566636.000000 5933665.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165120;7456;Deichtorplatz (Zufahrt von Willy-Brandt-Straße);;14.09.2021;POINT (566589.000000 5933650.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165121;7457;Lüttkamp / Elbgaustraße;;20.10.2020;POINT (558696.000000 5939266.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165122;7458;Elbgaustraße / Spreestraße;;20.10.2020;POINT (558835.000000 5939491.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165123;7459;Hammer Straße / Grenzknick;;28.04.2021;POINT (570825.000000 5935165.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165124;7460;Hospitalstraße / Chemnitzstraße;;19.08.2021;POINT (562745.000000 5934495.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165125;7461;Hannoversche Straße / Phoenix-Center;;19.05.2015;POINT (565714.000000 5923441.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165126;7462;Loher Straße / Rahlstedter Straße;;01.01.2023;POINT (575907.000000 5939086.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165127;7463;Holstenhofweg / Ziethenstraße;;02.09.2020;POINT (573044.000000 5937015.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165128;7464;Efftingestraße / Am Neumarkt;;02.09.2020;POINT (571755.000000 5936721.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165129;7465;Hammerbrookstraße / Sachsenfeld;;17.09.2020;POINT (567892.000000 5933462.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165130;7466;Hammerbrookstraße / Kurt-Schumacher-Allee;;30.11.2021;POINT (567516.000000 5934243.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165131;7467;Jürgen-Töpfer-Straße / Behringstraße;;13.08.2019;POINT (559785.000000 5934566.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165132;7468;Griegstraße / Behringstraße;;30.05.2024;POINT (560270.000000 5934325.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165133;7469;Willy-Brandt-Straße W Deichtorplatz;;01.10.2020;POINT (566510.000000 5933646.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165134;7470;Nagelsweg SO Albertstraße;;26.08.2021;POINT (567501.000000 5933713.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165135;7471;Poststraße / Große Bleichen;;23.03.2023;POINT (565584.000000 5934264.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165136;7472;Curslacker Neuer Deich / Am Schleusengraben;;09.09.2021;POINT (580037.000000 5926036.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165137;7473;Habichtstraße / Bramfelder Straße;;28.04.2021;POINT (569888.000000 5938585.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165138;7474;Habichtstraße / Hellbrookstraße;;28.04.2021;POINT (569818.000000 5938625.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165139;7475;Habichtstraße / Steilshooper Straße;;01.09.2020;POINT (569497.000000 5938879.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165140;7476;Habichtstraße / Schwalbenplatz;;01.09.2020;POINT (569268.000000 5939081.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165141;7477;Otto-Speckter-Straße / Langenfort;;01.09.2020;POINT (569268.000000 5939507.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165142;7478;Elligersweg / Steilshooper Straße;;01.09.2020;POINT (569532.000000 5939678.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165143;7479;Buxtehuder Straße / Goldtschmidtstraße;;03.11.2022;POINT (565482.000000 5923903.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165144;7480;Goldtschmidtstraße / Lauterbachstraße;;06.02.2021;POINT (565455.000000 5923856.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165145;7481;Hannoversche Straße / ZOB;;04.02.2021;POINT (565700.000000 5923524.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165146;7482;Hannoversche Straße / Einmündung Bf. Harburg;;04.02.2021;POINT (565761.000000 5923376.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165147;7483;Hannoversche Straße / Schlachthofbrücke;;04.02.2021;POINT (565834.000000 5923304.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165148;7484;Hörstener Straße / Schlachthofbrücke;;04.02.2021;POINT (565948.000000 5923328.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165149;7485;Am Sandtorkai / Am Kaiserkai;;27.02.2024;POINT (565274.000000 5933091.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165150;7486;Großer Grasbrook / Am Kaiserkai;;27.02.2024;POINT (565839.000000 5932993.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165151;7487;Am Sandtorkai / Am Sandtorpark;;04.06.2024;POINT (565953.000000 5933186.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165152;7488;Buxtehuder Straße / Parkhaus Einfahrt;;06.02.2021;POINT (565540.000000 5923805.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165153;7489;Schulterblatt / Juliusstraße;;19.08.2021;POINT (563726.000000 5935199.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165154;7490;Rubbertstraße / Rotenhäuser Straße;;04.11.2021;POINT (566596.000000 5929029.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165155;7491;Ochsenwerder Landstraße S Schwersweg;;17.08.2021;POINT (571535.000000 5925861.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165156;7492;Kieler Straße / Haferweg;;15.06.2021;POINT (562402.000000 5936309.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165157;7493;Richardstraße / Uferstraße;;07.05.2024;POINT (568706.000000 5936183.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165158;7494;Stephanstraße / Tilsiter Straße;;18.08.2021;POINT (571685.000000 5938494.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165159;7495;Tilsiter Straße SW Bullenkoppel;;18.08.2021;POINT (572533.000000 5938814.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165160;7496;Valentinskamp / Neue ABC-Straße;;17.08.2021;POINT (565355.000000 5934538.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165161;7497;ABC-Straße / Hohe Bleichen;;17.08.2021;POINT (565416.000000 5934404.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165162;7498;Baumwall / Niederbaumbrücke;;31.08.2021;POINT (565091.000000 5933285.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165163;7499;Louise-Schroeder-Straße W Nobistor;;14.09.2021;POINT (562996.000000 5933974.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_165164;7500;Wehrdeich NO Oberer Landweg;;30.09.2021;POINT (578649.000000 5927067.000000);EPSG:25832
